city,buurt,title,subtitle,price,rooms,area1,area2,date,link
amsterdam,oostelijke-eilanden-kadijken,VOC-kade 114,1018 LG Amsterdam,775000.0,4,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-40183768-voc-kade-114/
amsterdam,slotervaart-noord,Bonnefantenstraat 41,1064 PP Amsterdam,500000.0,4,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41026154-bonnefantenstraat-41/
amsterdam,slotervaart-noord,Tretjakovlaan 44,1064 PR Amsterdam,395000.0,3,98,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87311539-tretjakovlaan-44/
amsterdam,hoofddorppleinbuurt,Heemstedestraat 39 -3,1059 CZ Amsterdam,750000.0,4,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41122093-heemstedestraat-39-3/
amsterdam,hoofddorppleinbuurt,Warmondstraat 117 II,1058 KT Amsterdam,695000.0,3,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41133706-warmondstraat-117-ii/
amsterdam,hoofddorppleinbuurt,Haarlemmermeerstraat 143 III,1058 JX Amsterdam,599000.0,4,97,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41126734-haarlemmermeerstraat-143-iii/
amsterdam,hoofddorppleinbuurt,Haarlemmermeerstraat 118 III,1058 KH Amsterdam,600000.0,5,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41034292-haarlemmermeerstraat-118-iii/
amsterdam,hoofddorppleinbuurt,Sloterkade 28 B+pp,1058 HE Amsterdam,865000.0,3,117,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41139483-sloterkade-28-b-pp/
amsterdam,hoofddorppleinbuurt,Woestduinstraat 148 2,1059 TA Amsterdam,725000.0,4,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41103206-woestduinstraat-148-2/
amsterdam,hoofddorppleinbuurt,Piet Gijzenbrugstraat 46 II,1059 XK Amsterdam,650000.0,3,87,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41021569-piet-gijzenbrugstraat-46-ii/
amsterdam,hoofddorppleinbuurt,Sassenheimstraat 20 -3,1059 BH Amsterdam,535000.0,4,103,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41198027-sassenheimstraat-20-3/
amsterdam,zuid-pijp,Mauvestraat 56 II+III,1073 RN Amsterdam,745011.0,4,114,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41129075-mauvestraat-56-ii-iii/
amsterdam,zuid-pijp,Amsteldijk 730,1074 JH Amsterdam,595000.0,5,92,100.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41688906-amsteldijk-730/
amsterdam,zuid-pijp,Henrick de Keijserplein 31 II,1073 SW Amsterdam,650000.0,4,96,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41114784-henrick-de-keijserplein-31-ii/
amsterdam,zuid-pijp,Mesdagstraat 55 2,1073 HK Amsterdam,535000.0,6,87,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87448671-mesdagstraat-55-2/
amsterdam,zuid-pijp,Van Helt Stocadestraat 26 -II,1073 JD Amsterdam,598000.0,6,130,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41024965-van-helt-stocadestraat-26-ii/
amsterdam,scheldebuurt,Rooseveltlaan 111 3,1079 AH Amsterdam,779000.0,6,143,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41022885-rooseveltlaan-111-3/
amsterdam,scheldebuurt,Zuidelijke Wandelweg 133,1079 RK Amsterdam,795000.0,3,112,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41941410-zuidelijke-wandelweg-133/
amsterdam,scheldebuurt,Zuidelijke Wandelweg 151,1079 RK Amsterdam,845000.0,4,123,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41181885-zuidelijke-wandelweg-151/
amsterdam,scheldebuurt,Zuidelijke Wandelweg 151 +PP,1079 RK Amsterdam,895000.0,4,123,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41180975-zuidelijke-wandelweg-151-pp/
amsterdam,scheldebuurt,Rooseveltlaan 168 2,1078 NT Amsterdam,700000.0,4,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41101247-rooseveltlaan-168-2/
amsterdam,scheldebuurt,Merwedeplein 47 II,1078 NC Amsterdam,725000.0,5,117,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87550084-merwedeplein-47-ii/
amsterdam,scheldebuurt,Uiterwaardenstraat 282 BV,1079 DA Amsterdam,595000.0,5,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41129682-uiterwaardenstraat-282-bv/
amsterdam,scheldebuurt,Rooseveltlaan 42 -1,1078 NK Amsterdam,550000.0,3,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41037175-rooseveltlaan-42-1/
amsterdam,scheldebuurt,Churchill-laan 216 I,1078 EW Amsterdam,775000.0,3,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87521600-churchill-laan-216-i/
amsterdam,scheldebuurt,Churchill-laan 144 -1,1078 EP Amsterdam,685000.0,4,99,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41198075-churchill-laan-144-1/
amsterdam,scheldebuurt,Churchill-laan 268 2,1078 GA Amsterdam,735000.0,4,115,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41182884-churchill-laan-268-2/
amsterdam,scheldebuurt,Maasstraat 176 3,1079 BL Amsterdam,615000.0,4,102,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87302626-maasstraat-176-3/
amsterdam,scheldebuurt,Churchill-laan 37 III/IV,1078 DE Amsterdam,750000.0,7,135,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41922445-churchill-laan-37-iii-iv/
amsterdam,scheldebuurt,Europaplein 123 II,1079 AX Amsterdam,595000.0,4,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41017703-europaplein-123-ii/
amsterdam,apollobuurt,Gerrit van der Veenstraat 75 C2,1077 DS Amsterdam,850000.0,3,99,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41110494-gerrit-van-der-veenstraat-75-c2/
amsterdam,apollobuurt,Beethovenstraat 105 -C,1077 HX Amsterdam,895000.0,3,122,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41086041-beethovenstraat-105-c/
amsterdam,apollobuurt,Minervaplein 31 1,1077 TK Amsterdam,775000.0,3,112,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41098196-minervaplein-31-1/
amsterdam,apollobuurt,Watteaustraat 12 III,1077 ZL Amsterdam,800000.0,6,119,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41152592-watteaustraat-12-iii/
amsterdam,apollobuurt,Gerrit van der Veenstraat 69 lll,1077 DR Amsterdam,725000.0,6,109,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41029758-gerrit-van-der-veenstraat-69-lll/
amsterdam,apollobuurt,Milletstraat 45 ll,1077 ZC Amsterdam,675000.0,5,112,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41112477-milletstraat-45-ll/
amsterdam,apollobuurt,Stadionweg 95 III,1077 SG Amsterdam,800000.0,4,103,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41088858-stadionweg-95-iii/
amsterdam,stadionbuurt,Van Tuyll van Serooskerkenplein 36 III,1076 NB Amsterdam,875000.0,4,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41130302-van-tuyll-van-serooskerkenplein-36-iii/
amsterdam,overtoomse-sluis,Zocherstraat 73 II,1054 LV Amsterdam,700000.0,5,96,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41118888-zocherstraat-73-ii/
amsterdam,overtoomse-sluis,Saxenburgerstraat 14 1,1054 KR Amsterdam,641500.0,3,92,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41116304-saxenburgerstraat-14-1/
amsterdam,overtoomse-sluis,Overtoom 484 I,1054 JZ Amsterdam,609500.0,4,89,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41091163-overtoom-484-i/
amsterdam,overtoomse-sluis,Overtoom 498 2,1054 KJ Amsterdam,600000.0,4,91,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41035732-overtoom-498-2/
amsterdam,overtoomse-sluis,Overtoom 543 A,1054 LK Amsterdam,550000.0,3,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41198819-overtoom-543-a/
amsterdam,overtoomse-sluis,Saxenburgerdwarsstraat 1 hs,1054 KS Amsterdam,700000.0,4,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41127232-saxenburgerdwarsstraat-1-hs/
amsterdam,stadionbuurt,Argonautenstraat 34 III,1076 KR Amsterdam,800000.0,5,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41047539-argonautenstraat-34-iii/
amsterdam,stadionbuurt,Parnassusweg 26 I,1076 AR Amsterdam,725000.0,3,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87557786-parnassusweg-26-i/
amsterdam,stadionbuurt,Agamemnonstraat 51 II,1076 LR Amsterdam,650000.0,4,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87474233-agamemnonstraat-51-ii/
amsterdam,stadionbuurt,Stadionweg 153 -3+4,1076 NM Amsterdam,600000.0,4,106,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41189421-stadionweg-153-3-4/
amsterdam,stadionbuurt,Van Tuyll van Serooskerkenweg 120 3,1076 JS Amsterdam,650000.0,4,110,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41046331-van-tuyll-van-serooskerkenweg-120-3/
amsterdam,stadionbuurt,IJsbaanpad 64 d,1076 CW Amsterdam,595000.0,5,103,103.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87498640-ijsbaanpad-64-d/
amsterdam,middenmeer,Carolina MacGillavrylaan 129,1098 XA Amsterdam,595000.0,3,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87592923-carolina-macgillavrylaan-129/
amsterdam,overtoomse-sluis,Zocherstraat 62 -2,1054 MA Amsterdam,650000.0,4,102,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41036829-zocherstraat-62-2/
amsterdam,overtoomse-sluis,Zocherstraat 66 bv,1054 MA Amsterdam,735000.0,4,98,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41961264-zocherstraat-66-bv/
amsterdam,middenmeer,Linnaeusparkweg 174,1098 EN Amsterdam,700000.0,5,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41136355-linnaeusparkweg-174/
amsterdam,middenmeer,Teslastraat 154,1098 VM Amsterdam,545000.0,3,99,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41135993-teslastraat-154/
amsterdam,middenmeer,Laplacestraat 10,1098 HV Amsterdam,600000.0,4,97,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41100211-laplacestraat-10/
amsterdam,middenmeer,Esplanade de Meer 197,1098 WK Amsterdam,435000.0,3,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41190554-esplanade-de-meer-197/
amsterdam,middenmeer,Middenweg 277,1098 AS Amsterdam,590000.0,5,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41049230-middenweg-277/
amsterdam,middenmeer,Boylestraat 4,1098 PC Amsterdam,875000.0,7,147,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41123973-boylestraat-4/
amsterdam,middenmeer,Middenweg 311,1098 AT Amsterdam,595000.0,5,116,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41194251-middenweg-311/
amsterdam,middenmeer,Praterlaan 140,1098 WS Amsterdam,525000.0,3,114,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41192842-praterlaan-140/
amsterdam,middenmeer,Kruislaan 200 -I,1098 SK Amsterdam,699000.0,5,127,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41101258-kruislaan-200-i/
amsterdam,middenmeer,Newtonstraat 73 -III,1098 HA Amsterdam,595000.0,5,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41156522-newtonstraat-73-iii/
amsterdam,middenmeer,Galileïplantsoen 78 BV,1098 NB Amsterdam,575000.0,4,91,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41088098-galileiplantsoen-78-bv/
amsterdam,middenmeer,Linnaeusparkweg 148,1098 EM Amsterdam,595148.0,5,92,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41199796-linnaeusparkweg-148/
amsterdam,middenmeer,Carolina MacGillavrylaan 388,1098 XB Amsterdam,475000.0,3,85,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41943215-carolina-macgillavrylaan-388/
amsterdam,ijburg-zuid,Emmy Andriessestraat 420,1087 LS Amsterdam,725000.0,5,136,81.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41153716-emmy-andriessestraat-420/
amsterdam,ijburg-zuid,Peter Martensstraat 35,1087 NA Amsterdam,750000.0,6,155,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41152375-peter-martensstraat-35/
amsterdam,ijburg-zuid,IJburglaan 1566,1087 MA Amsterdam,520000.0,3,108,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41890382-ijburglaan-1566/
amsterdam,ijburg-zuid,Jaap Speyerstraat 48,1087 MK Amsterdam,650000.0,5,151,122.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87488503-jaap-speyerstraat-48/
amsterdam,ijburg-zuid,Julius Pergerstraat 262,1087 KP Amsterdam,389000.0,3,85,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41120954-julius-pergerstraat-262/
amsterdam,ijburg-zuid,Jan Vrijmanstraat 247,1087 MN Amsterdam,450000.0,3,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41020114-jan-vrijmanstraat-247/
amsterdam,ijburg-zuid,Eva Besnyöstraat 527,1087 LG Amsterdam,450000.0,3,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41099820-eva-besnyostraat-527/
amsterdam,ijburg-zuid,Ben van Meerendonkstraat 48,1087 LE Amsterdam,385000.0,3,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41199170-ben-van-meerendonkstraat-48/
amsterdam,ijburg-zuid,Eva Besnyöstraat 85,1087 KR Amsterdam,400000.0,3,88,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87546088-eva-besnyostraat-85/
amsterdam,ijburg-zuid,Ben van Meerendonkstraat 299,1087 LN Amsterdam,819999.0,4,193,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87576141-ben-van-meerendonkstraat-299/
amsterdam,oude-pijp,Tweede Jacob van Campenstraat 120 II,1073 XX Amsterdam,775000.0,4,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41041919-tweede-jacob-van-campenstraat-120-ii/
amsterdam,oude-pijp,Eerste Jan Steenstraat 70 -III/IV,1072 NN Amsterdam,749500.0,5,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41748903-eerste-jan-steenstraat-70-iii-iv/
amsterdam,oude-pijp,Stadhouderskade 116 3,1073 AZ Amsterdam,700000.0,3,98,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41189547-stadhouderskade-116-3/
amsterdam,oude-pijp,Quellijnstraat 104 III,1072 XZ Amsterdam,850000.0,3,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41005762-quellijnstraat-104-iii/
amsterdam,staatsliedenbuurt,Van Limburg Stirumplein 18 3,1051 BE Amsterdam,689000.0,6,106,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41047589-van-limburg-stirumplein-18-3/
amsterdam,staatsliedenbuurt,Van der Palmkade 116,1051 RH Amsterdam,615000.0,4,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41935867-van-der-palmkade-116/
amsterdam,staatsliedenbuurt,Van der Palmkade 213,1051 RL Amsterdam,750000.0,4,108,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41921726-van-der-palmkade-213/
amsterdam,haarlemmerbuurt,Buiten Vissersstraat 4,1013 GB Amsterdam,895000.0,6,148,41.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41006005-buiten-vissersstraat-4/
amsterdam,haarlemmerbuurt,Vinkenstraat 81 III,1013 JM Amsterdam,800000.0,3,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41122686-vinkenstraat-81-iii/
amsterdam,haarlemmerbuurt,Nieuwe Teertuinen 12 E,1013 LV Amsterdam,750000.0,3,108,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41113620-nieuwe-teertuinen-12-e/
amsterdam,haarlemmerbuurt,Brouwersgracht 184 -B,1013 HC Amsterdam,700000.0,2,103,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41157715-brouwersgracht-184-b/
amsterdam,haarlemmerbuurt,Buiten Vissersstraat 3 hs,1013 GB Amsterdam,650000.0,5,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41136284-buiten-vissersstraat-3-hs/
amsterdam,haarlemmerbuurt,Vierwindenstraat 62 E,1013 LB Amsterdam,875000.0,4,141,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41117512-vierwindenstraat-62-e/
amsterdam,haarlemmerbuurt,Prinseneiland 37 1,1013 LL Amsterdam,795000.0,3,134,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87513119-prinseneiland-37-1/
amsterdam,haarlemmerbuurt,Haarlemmerdijk 182 II,1013 JK Amsterdam,790000.0,6,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41116531-haarlemmerdijk-182-ii/
amsterdam,haarlemmerbuurt,Brouwersgracht 6 -3,1013 GW Amsterdam,675000.0,3,91,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41189219-brouwersgracht-6-3/
amsterdam,haarlemmerbuurt,Bickerswerf 51,1013 KV Amsterdam,880000.0,4,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41151982-bickerswerf-51/
amsterdam,haarlemmerbuurt,Brouwersgracht 256 1,1013 HE Amsterdam,700000.0,3,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87573986-brouwersgracht-256-1/
amsterdam,haarlemmerbuurt,Prinseneiland 93 F,1013 LM Amsterdam,849000.0,3,97,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41122142-prinseneiland-93-f/
amsterdam,haarlemmerbuurt,Brouwersgracht 230 C,1013 HE Amsterdam,599000.0,3,87,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41111519-brouwersgracht-230-c/
amsterdam,haarlemmerbuurt,Brouwersgracht 254 D,1013 HE Amsterdam,800000.0,3,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41153855-brouwersgracht-254-d/
amsterdam,haarlemmerbuurt,Bickerswerf 74,1013 KX Amsterdam,775000.0,4,114,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87440185-bickerswerf-74/
amsterdam,buikslotermeer,Dollardpad 9 +PP,1025 XG Amsterdam,475000.0,3,108,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41118731-dollardpad-9-pp/
amsterdam,buikslotermeer,Dijkwater 189,1025 CW Amsterdam,499000.0,5,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41041082-dijkwater-189/
amsterdam,buikslotermeer,Bovenover 55,1025 JJ Amsterdam,350000.0,4,94,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41166552-bovenover-55/
amsterdam,buikslotermeer,H. Cleyndertweg 761,1025 EC Amsterdam,300000.0,3,88,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41037278-h-cleyndertweg-761/
amsterdam,buikslotermeer,Het Laagt 105,1025 GE Amsterdam,350000.0,5,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41023675-het-laagt-105/
amsterdam,buikslotermeer,Loenermark 461,1025 TP Amsterdam,325000.0,4,98,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87543705-loenermark-461/
amsterdam,buikslotermeer,Loenermark 388,1025 TJ Amsterdam,300000.0,4,97,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41190500-loenermark-388/
amsterdam,buikslotermeer,Loenermark 67,1025 SH Amsterdam,325000.0,4,99,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41156596-loenermark-67/
amsterdam,buikslotermeer,Amerbos 22,1025 ZM Amsterdam,300000.0,5,85,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87543950-amerbos-22/
amsterdam,kinkerbuurt,Tweede Kostverlorenkade 27 3,1053 TP Amsterdam,795000.0,4,105,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41105314-tweede-kostverlorenkade-27-3/
amsterdam,kinkerbuurt,Dichtershofje 41,1053 RR Amsterdam,650000.0,3,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41138382-dichtershofje-41/
amsterdam,kinkerbuurt,Bilderdijkkade 54 k,1053 VN Amsterdam,795000.0,3,102,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41028001-bilderdijkkade-54-k/
amsterdam,kinkerbuurt,Hasebroekstraat 29 H,1053 CM Amsterdam,585000.0,3,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41080630-hasebroekstraat-29-h/
amsterdam,kinkerbuurt,Korte Blekersstraat 5,1053 TM Amsterdam,849000.0,6,126,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41078978-korte-blekersstraat-5/
amsterdam,kinkerbuurt,Kinkerstraat 156 A,1053 EH Amsterdam,499000.0,4,94,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41184131-kinkerstraat-156-a/
amsterdam,kinkerbuurt,Dichtershofje 8,1053 RR Amsterdam,724500.0,4,95,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41096487-dichtershofje-8/
amsterdam,water,Cas Oorthuyskade 9,1087 DP Amsterdam,575000.0,6,135,380.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87553171-cas-oorthuyskade-9/
amsterdam,water,Haringbuisdijk 867,1086 VA Amsterdam,629096.0,4,85,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41869911-haringbuisdijk-867/
amsterdam,zuidas,George Gershwinlaan 85 A,1082 MT Amsterdam,825000.0,4,100,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41135626-george-gershwinlaan-85-a/
amsterdam,zuidas,Tommaso Albinonistraat 44,1083 HM Amsterdam,719000.0,3,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87580760-tommaso-albinonistraat-44/
amsterdam,zuidas,George Gershwinlaan 89 B +PP,1082 MT Amsterdam,825000.0,3,89,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41087315-george-gershwinlaan-89-b-pp/
amsterdam,zuidas,George Gershwinlaan 205,1082 MT Amsterdam,700000.0,4,113,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87562255-george-gershwinlaan-205/
amsterdam,zuidas,George Gershwinlaan 205 + PP,1082 MT Amsterdam,765000.0,4,113,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87561805-george-gershwinlaan-205-pp/
amsterdam,zuidas,Gustav Mahlerplein 157 6E,1082 MS Amsterdam,725000.0,3,103,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41130632-gustav-mahlerplein-157-6e/
amsterdam,zuidas,George Gershwinlaan 125,1082 MT Amsterdam,825000.0,3,152,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41182883-george-gershwinlaan-125/
amsterdam,zuidas,Tommaso Albinonistraat 128,1083 HM Amsterdam,750000.0,3,119,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41034546-tommaso-albinonistraat-128/
amsterdam,zuidas,Tommaso Albinonistraat 104,1083 HM Amsterdam,775000.0,3,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41130233-tommaso-albinonistraat-104/
amsterdam,zuidas,Gustav Mahlerlaan 941,1082 MK Amsterdam,900000.0,3,106,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41048198-gustav-mahlerlaan-941/
amsterdam,zuidas,George Gershwinlaan 87 B,1082 MT Amsterdam,830000.0,2,89,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41097519-george-gershwinlaan-87-b/
amsterdam,zuidas,George Gershwinlaan 87 B + PP,1082 MT Amsterdam,895000.0,2,89,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41097568-george-gershwinlaan-87-b-pp/
amsterdam,zuidas,Gustav Mahlerplein 215,1082 MS Amsterdam,650000.0,2,86,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41110394-gustav-mahlerplein-215/
amsterdam,zuidas,Tommaso Albinonistraat 150,1083 HM Amsterdam,795000.0,4,126,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87497856-tommaso-albinonistraat-150/
amsterdam,zuidas,George Gershwinlaan 245,1082 MT Amsterdam,650000.0,2,173,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41182869-george-gershwinlaan-245/
amsterdam,hoofddorppleinbuurt,Sloterkade 161 V,1059 EB Amsterdam,750000.0,3,105,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41116537-sloterkade-161-v/
amsterdam,hoofddorppleinbuurt,Haarlemmermeerstraat 44 IV,1058 KB Amsterdam,695000.0,3,102,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41156489-haarlemmermeerstraat-44-iv/
amsterdam,scheldebuurt,Diezestraat 16 2,1078 JP Amsterdam,795000.0,5,112,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41005356-diezestraat-16-2/
amsterdam,scheldebuurt,Dintelstraat 63 2,1078 VR Amsterdam,699000.0,8,126,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41992777-dintelstraat-63-2/
amsterdam,scheldebuurt,Roerstraat 106 I,1078 LT Amsterdam,650000.0,5,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41119378-roerstraat-106-i/
amsterdam,scheldebuurt,Europaplein 115 II,1079 AX Amsterdam,649500.0,3,106,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41180467-europaplein-115-ii/
amsterdam,scheldebuurt,Roerstraat 108 -2,1078 LT Amsterdam,575000.0,4,85,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41167651-roerstraat-108-2/
amsterdam,scheldebuurt,Volkerakstraat 5 III-IV,1078 XM Amsterdam,650000.0,4,87,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41042034-volkerakstraat-5-iii-iv/
amsterdam,scheldebuurt,Slaakstraat 5 I,1078 BC Amsterdam,695000.0,6,121,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41157685-slaakstraat-5-i/
amsterdam,noordelijke-ij-oevers-west,Céramiquelaan 319,1031 KG Amsterdam,805000.0,4,146,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41900554-ceramiquelaan-319/
amsterdam,oostzanerwerf,Lange Vonder 297,1035 KX Amsterdam,335000.0,3,98,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41112313-lange-vonder-297/
amsterdam,oostzanerwerf,Marskramerstraat 126,1033 WG Amsterdam,550000.0,6,166,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41131501-marskramerstraat-126/
