city,buurt,title,subtitle,price,rooms,area1,area2,date,link
amsterdam,grachtengordel-west,Prinsengracht 415 B,1016 HM Amsterdam,850000.0,2,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41193136-prinsengracht-415-b/
amsterdam,ijburg-west,Barkasstraat 70 + pp,1086 VJ Amsterdam,734000.0,5,164,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87572404-barkasstraat-70-pp/
amsterdam,ijburg-west,Joris Ivensplein 74 ^,1087 BP Amsterdam,685000.0,4,146,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41038902-joris-ivensplein-74/
amsterdam,ijburg-west,Erich Salomonstraat 54,1087 AW Amsterdam,685000.0,6,166,147.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41191593-erich-salomonstraat-54/
amsterdam,ijburg-west,Trimurtistraat (Bouwnr. 5),1087 Amsterdam,775000.0,4,177,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41997943-trimurtistraat-bouwnr-5/
amsterdam,ijburg-west,Srefidensiplein (Bouwnr. 8),1087 Amsterdam,595000.0,4,132,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41997640-srefidensiplein-bouwnr-8/
amsterdam,ijburg-west,Zwanebloemlaan 274,1087 JT Amsterdam,600000.0,4,122,108.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41026827-zwanebloemlaan-274/
amsterdam,ijburg-west,Edward Masseystraat 39,1086 ZL Amsterdam,625000.0,5,140,183.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87496080-edward-masseystraat-39/
amsterdam,geuzenveld,Cornelis Outshoornstraat 56,1067 HD Amsterdam,395000.0,4,100,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41131002-cornelis-outshoornstraat-56/
amsterdam,geuzenveld,Troelstralaan 269 -A,1067 MX Amsterdam,450000.0,4,120,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41043071-troelstralaan-269-a/
amsterdam,geuzenveld,Dudok de Withof 15,1067 RV Amsterdam,849000.0,6,207,102.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41150142-dudok-de-withof-15/
amsterdam,geuzenveld,Cornelis Roobolstraat 31,1067 AG Amsterdam,399000.0,6,108,114.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41039087-cornelis-roobolstraat-31/
amsterdam,geuzenveld,Cornelis Vriendtstraat 5,1067 AT Amsterdam,300000.0,4,86,100.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41110173-cornelis-vriendtstraat-5/
amsterdam,geuzenveld,Pieter van der Werfstraat 126,1067 EP Amsterdam,475000.0,5,113,39.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87578805-pieter-van-der-werfstraat-126/
amsterdam,geuzenveld,Van Karnebeekstraat 25,1067 RG Amsterdam,390000.0,5,92,98.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41125095-van-karnebeekstraat-25/
amsterdam,geuzenveld,Cort van der Lindenkade 54,1067 LK Amsterdam,375000.0,5,101,118.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87551700-cort-van-der-lindenkade-54/
amsterdam,dapperbuurt,Domselaerstraat 7 H,1093 JL Amsterdam,625000.0,5,91,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41027609-domselaerstraat-7-h/
amsterdam,bijlmer-oost-egk,Gooise Kant 122,1104 MM Amsterdam,450000.0,5,118,102.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87572495-gooise-kant-122/
amsterdam,oostelijk-havengebied,Panamakade 220,1019 TT Amsterdam,550000.0,5,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41041602-panamakade-220/
amsterdam,volewijck,Hagedoornplein 24,1031 BV Amsterdam,885000.0,5,111,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41190677-hagedoornplein-24/
amsterdam,geuzenveld,Joost Bilhamerstraat 15,1067 AX Amsterdam,360000.0,5,88,94.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41138272-joost-bilhamerstraat-15/
amsterdam,geuzenveld,Teldershof 39,1067 ML Amsterdam,350000.0,4,96,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41074661-teldershof-39/
amsterdam,bijlmer-oost-egk,Eensgevonden 36,1103 BA Amsterdam,475000.0,4,133,125.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41136246-eensgevonden-36/
amsterdam,bijlmer-oost-egk,Gooise Kant 4,1104 MM Amsterdam,425000.0,4,113,93.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41123038-gooise-kant-4/
amsterdam,bijlmer-oost-egk,Kopkewierpad 9,1104 KX Amsterdam,470000.0,6,119,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41107416-kopkewierpad-9/
amsterdam,bijlmer-oost-egk,Emanzana 60,1103 AV Amsterdam,435000.0,5,142,125.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87474809-emanzana-60/
amsterdam,bijlmer-oost-egk,Arènpalmstraat 16,1104 DB Amsterdam,425000.0,6,125,98.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87479116-arenpalmstraat-16/
amsterdam,bijlmer-oost-egk,Geerdinkhof 435,1103 RE Amsterdam,599435.0,5,145,275.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41098087-geerdinkhof-435/
amsterdam,oostelijk-havengebied,H.J.M. Walenkampstraat 56,1019 EC Amsterdam,480000.0,4,88,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41123434-hjm-walenkampstraat-56/
amsterdam,volewijck,Sneeuwbalstraat 78,1032 HB Amsterdam,500000.0,5,93,9.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41103333-sneeuwbalstraat-78/
amsterdam,volewijck,Duindoornstraat 4,1032 CN Amsterdam,750000.0,5,151,205.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41152023-duindoornstraat-4/
amsterdam,volewijck,Buiksloterweg 9 -G HL,1031 CC Amsterdam,625000.0,4,92,112.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41031922-buiksloterweg-9-g-hl/
amsterdam,volewijck,Sneeuwbalstraat 78 **,1032 HB Amsterdam,500000.0,5,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41103336-sneeuwbalstraat-78/
amsterdam,volewijck,Begoniastraat (Bouwnr. 2),1031 GA Amsterdam,580000.0,4,90,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41083907-begoniastraat-bouwnr-2/
amsterdam,bijlmer-oost-egk,Gooise Kant 32,1104 MM Amsterdam,425000.0,5,113,92.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41072987-gooise-kant-32/
amsterdam,bijlmer-oost-egk,Geerdinkhof 224,1103 PZ Amsterdam,399000.0,4,109,168.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41945212-geerdinkhof-224/
amsterdam,bijlmer-oost-egk,Clara Zetkinstraat 58,1103 DH Amsterdam,415000.0,4,116,112.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87191628-clara-zetkinstraat-58/
amsterdam,bijlmer-oost-egk,Kantershof 334,1104 GS Amsterdam,325000.0,4,92,161.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41183288-kantershof-334/
amsterdam,bijlmer-oost-egk,Kantershof 209,1104 GK Amsterdam,315000.0,4,92,136.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41152341-kantershof-209/
amsterdam,bijlmer-oost-egk,Gooise Kant 34,1104 MM Amsterdam,425000.0,5,110,93.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41150295-gooise-kant-34/
amsterdam,bijlmer-oost-egk,Kantershof 299,1104 GR Amsterdam,400000.0,5,133,146.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87324428-kantershof-299/
amsterdam,bijlmer-oost-egk,Gaandeweg 10,1103 SG Amsterdam,392500.0,5,96,762.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41102950-gaandeweg-10/
amsterdam,bijlmer-centrum-dfh,Haag en Veld 245 B,1102 GL Amsterdam,420000.0,6,143,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87518278-haag-en-veld-245-b/
amsterdam,ijplein-vogelbuurt,Kalkoenstraat 11 C,1022 BA Amsterdam,850000.0,4,149,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87588666-kalkoenstraat-11-c/
amsterdam,bijlmer-centrum-dfh,Claus van Amsbergstraat 45,1102 AZ Amsterdam,450000.0,5,120,100.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87347880-claus-van-amsbergstraat-45/
amsterdam,bijlmer-centrum-dfh,Nadezjda Mandelstamstraat 7,1102 JH Amsterdam,425000.0,4,143,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87561264-nadezjda-mandelstamstraat-7/
amsterdam,bijlmer-centrum-dfh,Huntum 47,1102 JD Amsterdam,550000.0,5,160,259.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41102493-huntum-47/
amsterdam,ijplein-vogelbuurt,Koperslagerij 23,1021 NH Amsterdam,550000.0,5,99,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41126151-koperslagerij-23/
amsterdam,elzenhagen,G.J. Scheurleerweg 74,1022 KL Amsterdam,595000.0,5,142,130.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41181900-gj-scheurleerweg-74/
amsterdam,apollobuurt,Albrecht Dürerstraat 23 H,1077 LT Amsterdam,850000.0,4,106,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87466919-albrecht-durerstraat-23-h/
amsterdam,elzenhagen,Eeuwige Jeugdlaan 30,1022 KG Amsterdam,550000.0,6,133,126.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41183045-eeuwige-jeugdlaan-30/
amsterdam,elzenhagen,C. Kruyswijkstraat 41,1022 KJ Amsterdam,535000.0,6,137,135.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41043041-c-kruyswijkstraat-41/
amsterdam,elzenhagen,C. Kruyswijkstraat 21,1022 KJ Amsterdam,700000.0,6,166,137.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41046184-c-kruyswijkstraat-21/
amsterdam,elzenhagen,Diopter 156,1025 MT Amsterdam,500000.0,6,122,120.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87588995-diopter-156/
amsterdam,elzenhagen,Diopter 110,1025 MS Amsterdam,500000.0,5,124,111.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41022847-diopter-110/
amsterdam,elzenhagen,C. Kruyswijkstraat 26,1022 KJ Amsterdam,550000.0,5,136,150.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41181722-c-kruyswijkstraat-26/
amsterdam,waterland,Dorpsweg Ransdorp 12,1028 BN Amsterdam,725000.0,3,134,455.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41129136-dorpsweg-ransdorp-12/
amsterdam,middenmeer,Helmholtzstraat 30 -HS,1098 LJ Amsterdam,650000.0,4,96,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41112736-helmholtzstraat-30-hs/
amsterdam,weesperbuurt-plantage,Plantage Badlaan 4 hs,1018 TH Amsterdam,875000.0,3,119,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41113723-plantage-badlaan-4-hs/
amsterdam,waterland,Termietergouw 6,1027 AD Amsterdam,895000.0,3,95,1.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41184051-termietergouw-6/
amsterdam,waterland,'t Voorwerf 11,1027 AG Amsterdam,850000.0,4,140,510.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41969725-t-voorwerf-11/
amsterdam,waterland,Dorpsweg Ransdorp 43,1028 BK Amsterdam,550000.0,3,104,360.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41191407-dorpsweg-ransdorp-43/
amsterdam,waterland,Dorpsweg Ransdorp 2,1028 BN Amsterdam,450000.0,4,98,335.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41081928-dorpsweg-ransdorp-2/
amsterdam,middenmeer,Copernicusstraat 58 hs,1098 JJ Amsterdam,649000.0,4,94,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41048216-copernicusstraat-58-hs/
amsterdam,weesperbuurt-plantage,Plantage Muidergracht 77 D,1018 TN Amsterdam,685000.0,4,111,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87578667-plantage-muidergracht-77-d/
amsterdam,weesperbuurt-plantage,Sarphatistraat 582 +584,1018 AV Amsterdam,825000.0,4,129,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41188125-sarphatistraat-582-584/
amsterdam,driemond,Barnevelderstraat 15,1109 BX Amsterdam,450000.0,5,123,132.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41123511-barnevelderstraat-15/
amsterdam,driemond,Wyandottestraat 15,1109 BS Amsterdam,650000.0,5,161,190.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87517660-wyandottestraat-15/
amsterdam,driemond,Zandpad-Driemond 24 A,1109 AG Amsterdam,369500.0,4,100,88.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87520883-zandpad-driemond-24-a/
amsterdam,driemond,Lange Stammerdijk 47,1109 BL Amsterdam,450000.0,4,89,151.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41008992-lange-stammerdijk-47/
amsterdam,driemond,Zandpad-Driemond 66,1109 AH Amsterdam,399000.0,4,95,86.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41031672-zandpad-driemond-66/
amsterdam,landlust,Admiraal De Ruijterweg 303 Hs,1055 LW Amsterdam,795000.0,4,148,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87574026-admiraal-de-ruijterweg-303-hs/
amsterdam,landlust,Admiraal De Ruijterweg 344 A-HUIS,1055 MZ Amsterdam,600000.0,4,130,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41135289-admiraal-de-ruijterweg-344-a-huis/
amsterdam,landlust,Admiraal De Ruijterweg 347 H,1055 MA Amsterdam,800000.0,6,144,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87554601-admiraal-de-ruijterweg-347-h/
amsterdam,landlust,Bos en Lommerweg 185 -hs,1055 DT Amsterdam,685000.0,3,131,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41030897-bos-en-lommerweg-185-hs/
amsterdam,ijburg-zuid,Rini Ottehof 7,1087 LR Amsterdam,875000.0,6,165,204.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130169-rini-ottehof-7/
amsterdam,slotermeer-zuidwest,M.J. Granpré Molièreplein 4,1064 DG Amsterdam,550000.0,4,116,93.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41111504-mj-granpre-moliereplein-4/
amsterdam,ijburg-zuid,Ben van Meerendonkstraat 180,1087 LN Amsterdam,619000.0,5,140,104.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41125109-ben-van-meerendonkstraat-180/
amsterdam,ijburg-zuid,Johan Huijsenstraat 4,1087 LC Amsterdam,539000.0,4,130,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41014356-johan-huijsenstraat-4/
amsterdam,ijburg-zuid,Nico Jessekade 247,1087 NC Amsterdam,825000.0,6,225,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41997085-nico-jessekade-247/
amsterdam,ijburg-zuid,Krijn Taconiskade (Bouwnr. 1),1087 HW Amsterdam,573870.0,4,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87377014-krijn-taconiskade-bouwnr-1/
amsterdam,ijburg-zuid,Loet C. Barnstijnstraat 13,1087 MH Amsterdam,785000.0,5,132,90.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41082056-loet-c-barnstijnstraat-13/
amsterdam,ijburg-zuid,Jan Vrijmanstraat 207,1087 MN Amsterdam,849000.0,5,146,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41039750-jan-vrijmanstraat-207/
amsterdam,slotermeer-zuidwest,Willy Pétillonstraat 16,1064 MR Amsterdam,360000.0,4,99,92.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41138727-willy-petillonstraat-16/
amsterdam,slotermeer-zuidwest,Catharina Boudewijnshof 14,1064 PH Amsterdam,450000.0,4,103,202.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130388-catharina-boudewijnshof-14/
amsterdam,slotermeer-zuidwest,Bernard Loderstraat 125,1063 PG Amsterdam,549000.0,5,114,82.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41112954-bernard-loderstraat-125/
amsterdam,slotermeer-zuidwest,Noordzijde 319,1064 MG Amsterdam,375000.0,5,100,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87400172-noordzijde-319/
amsterdam,slotermeer-zuidwest,Paul Scholtenstraat 78,1063 NH Amsterdam,375000.0,5,97,85.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41085676-paul-scholtenstraat-78/
amsterdam,frankendael,James Wattstraat 6 H,1097 DM Amsterdam,795000.0,4,109,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87565126-james-wattstraat-6-h/
amsterdam,zuid-pijp,Toldwarsstraat 16,1073 RR Amsterdam,725000.0,4,116,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41120422-toldwarsstraat-16/
amsterdam,indische-buurt-west,Celebesstraat 35 h,1094 EM Amsterdam,800000.0,4,114,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41835165-celebesstraat-35-h/
amsterdam,rijnbuurt,Vechtstraat 183 A,1079 JJ Amsterdam,750000.0,4,107,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41042624-vechtstraat-183-a/
amsterdam,frankendael,Von Guerickestraat 85,1097 PZ Amsterdam,895000.0,6,151,106.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41044426-von-guerickestraat-85/
amsterdam,zuid-pijp,Tweede Van der Helststraat 101 h,1073 AP Amsterdam,900000.0,5,130,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41041562-tweede-van-der-helststraat-101-h/
amsterdam,indische-buurt-west,Molukkenstraat 86 A,1094 BS Amsterdam,550000.0,5,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41073198-molukkenstraat-86-a/
amsterdam,rijnbuurt,Kinderdijkstraat 70 hs,1079 GM Amsterdam,700000.0,3,91,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41158345-kinderdijkstraat-70-hs/
amsterdam,holendrecht-reigersbos,Twellostraat 15,1107 PG Amsterdam,425000.0,6,122,120.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87473281-twellostraat-15/
amsterdam,tuindorp-nieuwendam,Schouwstraat 10,1023 CV Amsterdam,850000.0,5,122,173.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41110236-schouwstraat-10/
amsterdam,holendrecht-reigersbos,Sommelsdijkstraat 28,1107 WE Amsterdam,300000.0,4,88,137.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41122388-sommelsdijkstraat-28/
amsterdam,holendrecht-reigersbos,Snodenhoekpark 38,1107 VE Amsterdam,425000.0,5,118,138.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87544612-snodenhoekpark-38/
amsterdam,holendrecht-reigersbos,Remmerdenplein 3,1106 AD Amsterdam,345000.0,5,117,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41150858-remmerdenplein-3/
amsterdam,holendrecht-reigersbos,Mijehof 69,1106 HB Amsterdam,369000.0,5,119,134.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41195964-mijehof-69/
amsterdam,slotervaart-noord,Hermitagelaan 43,1064 WE Amsterdam,550000.0,5,130,114.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-40310007-hermitagelaan-43/
amsterdam,bijlmer-oost-egk,Geerdinkhof 378,1103 RD Amsterdam,549000.0,5,145,220.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41108763-geerdinkhof-378/
amsterdam,slotervaart-noord,Hermitagelaan 13,1064 WE Amsterdam,550000.0,5,129,114.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41112718-hermitagelaan-13/
amsterdam,slotervaart-noord,Everard van Reijdhof 5,1065 AR Amsterdam,500000.0,4,89,84.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41113353-everard-van-reijdhof-5/
amsterdam,nieuwmarkt-lastage,Valkenburgerstraat 138 A,1011 NA Amsterdam,695000.0,3,129,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87027122-valkenburgerstraat-138-a/
amsterdam,bijlmer-oost-egk,Isabella Richaardsstraat 18,1103 MA Amsterdam,400000.0,5,112,100.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41166167-isabella-richaardsstraat-18/
amsterdam,bijlmer-oost-egk,Kantershof 25,1104 GB Amsterdam,390000.0,5,122,144.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41016601-kantershof-25/
amsterdam,bijlmer-oost-egk,Kelbergen 47,1104 LB Amsterdam,315000.0,4,92,149.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87522019-kelbergen-47/
amsterdam,bijlmer-oost-egk,Kantershof 379,1104 GV Amsterdam,300000.0,3,92,177.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87474081-kantershof-379/
amsterdam,bijlmer-oost-egk,Gooise Kant 95,1104 MM Amsterdam,425000.0,5,102,111.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41894947-gooise-kant-95/
amsterdam,oostelijke-eilanden-kadijken,Oostenburgervoorstraat 5 -F,1018 MN Amsterdam,795000.0,4,116,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41014613-oostenburgervoorstraat-5-f/
amsterdam,bijlmer-oost-egk,Geerdinkhof 285,1103 RA Amsterdam,629000.0,3,126,262.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87380162-geerdinkhof-285/
amsterdam,oostelijke-eilanden-kadijken,Entrepotdok 125,1018 AD Amsterdam,900000.0,4,128,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41018525-entrepotdok-125/
amsterdam,oostelijke-eilanden-kadijken,Oostenburgergracht 11 A,1018 NA Amsterdam,400000.0,4,87,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41035074-oostenburgergracht-11-a/
amsterdam,oostelijke-eilanden-kadijken,Funenpark 123 -huis,1018 AK Amsterdam,650000.0,4,97,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41042536-funenpark-123-huis/
amsterdam,waterlandpleinbuurt,Hilversumstraat 187,1024 MA Amsterdam,425000.0,5,104,158.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41196066-hilversumstraat-187/
amsterdam,waterlandpleinbuurt,Markengouw 115,1024 CX Amsterdam,525000.0,5,123,124.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41112732-markengouw-115/
amsterdam,waterlandpleinbuurt,Beemsterstraat 563,1024 BE Amsterdam,795000.0,4,163,403.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41520462-beemsterstraat-563/
amsterdam,waterlandpleinbuurt,IJsselmeerstraat 52,1024 ML Amsterdam,850000.0,6,230,136.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41091030-ijsselmeerstraat-52/
amsterdam,waterlandpleinbuurt,Zuiderzeepark 61,1024 ME Amsterdam,695000.0,5,150,176.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41039692-zuiderzeepark-61/
amsterdam,oostzanerwerf,Zuideinde 355 A,1035 PD Amsterdam,599000.0,3,100,307.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87561932-zuideinde-355-a/
amsterdam,ijburg-oost,Frank Martinus Arionstraat,1087 VS Amsterdam,745000.0,7,153,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41114347-frank-martinus-arionstraat/
amsterdam,oostzanerwerf,Dwergvinvisstraat 76,1035 HR Amsterdam,375000.0,4,124,83.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41188225-dwergvinvisstraat-76/
amsterdam,oostzanerwerf,Narwalstraat 14,1035 JE Amsterdam,425000.0,4,129,101.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41025738-narwalstraat-14/
amsterdam,oostzanerwerf,Zuideinde 387 F,1035 PE Amsterdam,749011.0,3,134,485.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41402659-zuideinde-387-f/
amsterdam,oostzanerwerf,Roseboom 44,1035 RS Amsterdam,530000.0,6,129,91.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41138232-roseboom-44/
amsterdam,oostzanerwerf,Roseboom 19,1035 RS Amsterdam,545000.0,6,136,90.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130710-roseboom-19/
amsterdam,oostzanerwerf,Roseboom 34,1035 RS Amsterdam,525000.0,6,129,91.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130335-roseboom-34/
amsterdam,oostzanerwerf,Narwalstraat 5,1035 JE Amsterdam,375000.0,4,115,101.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41109422-narwalstraat-5/
amsterdam,oostzanerwerf,Platenwagenweg 17,1033 WP Amsterdam,425000.0,4,107,120.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41035802-platenwagenweg-17/
amsterdam,oostzanerwerf,Cornelis Roosstraat 23,1035 XK Amsterdam,375000.0,6,103,152.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41034347-cornelis-roosstraat-23/
amsterdam,ijburg-oost,Muiderlaan,1087 VA Amsterdam,495000.0,4,113,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41183046-muiderlaan/
amsterdam,ijburg-oost,Huiswoudstraat 20-hs (Bouwnr. 2.4),1087 VN Amsterdam,597500.0,6,129,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130525-huiswoudstraat-20-hs-bouwnr-24/
amsterdam,ijburg-oost,Muiderlaan 357 (Bouwnr. 5.4),1087 VN Amsterdam,530000.0,5,118,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41130557-muiderlaan-357-bouwnr-54/
amsterdam,ijburg-oost,Muiderlaan,1087 VA Amsterdam,520000.0,4,113,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41835612-muiderlaan/
amsterdam,ijburg-oost,Muiderlaan,1087 VA Amsterdam,537500.0,4,113,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41823617-muiderlaan/
amsterdam,nieuwe-pijp,Rustenburgerstraat 125 -H/I,1073 EW Amsterdam,720000.0,5,101,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-41150838-rustenburgerstraat-125-h-i/
amsterdam,helmersbuurt,De Genestetstraat 6,1054 AX Amsterdam,849950.0,4,93,,2020-12-12,https://www.funda.nl//koop/amsterdam/appartement-87563255-de-genestetstraat-6/
amsterdam,de-punt,Meentstraat 67,1069 EZ Amsterdam,500000.0,5,113,226.0,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-87495793-meentstraat-67/
amsterdam,oostzanerwerf,Oostzanerdijk 71,1033 AB Amsterdam,795000.0,5,177,,2020-12-12,https://www.funda.nl//koop/amsterdam/huis-41085791-oostzanerdijk-71/
